"SampleCode";"PeakNumber";"Compound";"SpectrumFilename";"ReferenceSpectrum";"TypicallyMonitored";"Source";"Class";"Identification";"Comment";"OBSERVATION";"NameInSoftwareComment";"InPacificLibrary";"InAtlanticLibrary";"FragmentIdentification";"AtlanticLibrary";"UsePeakApexMS";"Formula";"Halogenation";"RetentionTime1D";"RetentionTime2D";"QuantIon";"PeakArea";"UniqueMass";"SpectralSimilarity";"LipidMass";"InternalStandardArea";"RelativeArea";"Matrix";"Instrument"
"MQ425";4095;"unknown-2-1";"unknown_4_3_MQ425";"unknown_4_3_MQ425";FALSE;"unknown";"Unknown-2";NA;"unknown-4-3 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-3 P";TRUE;TRUE;"304 [M-Cl2]+; 374 M+";"polychlorinated diphenyl ether 6Cl";NA;"C12H4Cl6O";"chlorinated";1436.02;1.003;376;12648;304;NA;0.5;136167;0.185771883;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3167;"unknown-2-2";"unknown_4_9_MQ447";"unknown_4_9_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-9 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-9 P";TRUE;TRUE;"360 PCB Interference; 373 [M-Cl]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1457.01;1.076;410;28228;412;NA;0.52;368079;0.147480882;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4216;"unknown-2-2";"unknown_4_9_MQ425";"unknown_4_9_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-9 (Pacific Library). Hypothesized PCDE or OH-PCB";"1st peak U 4-9 P/ second peak Mirex 2 cl new 1 ?";"U 4-9 P";TRUE;TRUE;"373 [M-Cl]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1460.51;1.115;410;5352.9;412;NA;0.5;136167;0.078622574;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3337;"unknown-2-2";"unknown_4_9_MQ429";"unknown_4_9_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-9 (Pacific Library). Hypothesized PCDE or OH-PCB";"(SIMILAR TO MIREX 2 CL)";"U 4-9 P";TRUE;TRUE;"373 [M-Cl]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1460.51;1.089;410;5166.6;226;NA;0.31;269519;0.061837761;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3542;"unknown-2-2";"unknown_4_9_MQ512";"unknown_4_9_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-9 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-9 P";TRUE;TRUE;"373 [M-Cl]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1460.51;1.076;410;3342.6;193;NA;0.31;234538;0.045973704;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3367;"unknown-2-3";"unknown_4_10_MQ447";"unknown_4_10_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-10 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-10 P";TRUE;TRUE;"290 PCB Interference; 360 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1509.48;1.049;410;17705;360;NA;0.52;368079;0.09250209;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3761;"unknown-2-3";"unknown_4_10_MQ512";"unknown_4_10_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-10 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-10 P";TRUE;TRUE;"290 PCB Interference; 360 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1512.98;1.056;410;1654.8;428;NA;0.31;234538;0.022759913;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4506;"unknown-2-3";"unknown_4_10_MQ425";"unknown_4_10_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-10 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-10 P";TRUE;TRUE;"290 PCB Interference; 360 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1516.48;1.089;410;4113.1;430;NA;0.5;136167;0.060412582;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3600;"unknown-2-3";"unknown_4_10_MQ429";"unknown_4_10_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-10 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-10 P";TRUE;TRUE;"290 PCB Interference; 360 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1516.48;1.069;410;12642;396;NA;0.31;269519;0.151308981;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3622;"unknown-2-4";"unknown_4_11a_MQ429";"unknown_4_11a_MQ447";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11a\ P - new";FALSE;FALSE;"338 [M-Cl2]+; 408 M+";NA;NA;"C12H3Cl7O";"chlorinated";1519.97;1.063;410;6328.6;396;NA;0.31;269519;0.075745453;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3411;"unknown-2-4";"unknown_4_11a_MQ447";"unknown_4_11a_MQ447";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11a\ P - new";FALSE;FALSE;"338 [M-Cl2]+; 408 M+";NA;NA;"C12H3Cl7O";"chlorinated";1519.97;1.036;410;8655;340;NA;0.52;368079;0.045219181;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3788;"unknown-2-4";"unknown_4_11a_MQ512";"unknown_4_11a_MQ447";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11a\ P - new";FALSE;FALSE;"338 [M-Cl2]+; 408 M+";NA;NA;"C12H3Cl7O";"chlorinated";1519.97;1.036;410;1226.3;396;NA;0.31;234538;0.016866378;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4535;"unknown-2-4";"unknown_4_11a_MQ425";"unknown_4_11a_MQ447";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11a\ P - new";FALSE;FALSE;"338 [M-Cl2]+; 408 M+";NA;NA;"C12H3Cl7O";"chlorinated";1523.47;1.076;410;2043;394;NA;0.5;136167;0.03000727;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3809;"unknown-2-5";"unknown_4_11_MQ512";"unknown_4_11_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-11 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-11 P";TRUE;TRUE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1526.97;1.063;410;4536;396;NA;0.31;234538;0.062387579;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4564;"unknown-2-5";"unknown_4_11_MQ425";"unknown_4_11_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-11 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-11 P";TRUE;TRUE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1530.47;1.102;410;5009.1;324;NA;0.5;136167;0.073572892;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3676;"unknown-2-5";"unknown_4_11_MQ429";"unknown_4_11_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-11 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-11 P";TRUE;TRUE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1530.47;1.076;410;5345.7;396;NA;0.31;269519;0.063981365;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3446;"unknown-2-5";"unknown_4_11_MQ447";"unknown_4_11_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-11 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-11 P";TRUE;TRUE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1530.47;1.076;410;46943;410;NA;0.52;368079;0.245259849;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3692;"unknown-2-6";"unknown_4_11b_MQ429";"unknown_4_11b_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11b P\ - new ";FALSE;FALSE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1533.97;1.089;410;39181;396;NA;0.31;269519;0.468947728;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";3827;"unknown-2-6";"unknown_4_11b_MQ512";"unknown_4_11b_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11b P\ - new ";FALSE;FALSE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1533.97;1.069;410;4748.7;396;NA;0.31;368079;0.041617118;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4602;"unknown-2-6";"unknown_4_11b_MQ425";"unknown_4_11b_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-11b P\ - new ";FALSE;FALSE;"324 PCB Interference; 396 PCB Interference; 338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1537.46;1.109;410;11207;396;NA;0.5;136167;0.164606696;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3695;"unknown-2-7";"unknown_4_13_MQ447";"unknown_4_13_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-13 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-13 P";TRUE;TRUE;"338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1582.94;1.241;410;8170.3;410;NA;0.52;368079;0.042686802;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3971;"unknown-2-7";"unknown_4_13_MQ429";"unknown_4_13_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-13 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-13 P";TRUE;TRUE;"338 [M-Cl2]+; 408 M+";"polychlorinated diphenyl ether 7Cl";NA;"C12H3Cl7O";"chlorinated";1586.44;1.254;410;9605;410;NA;0.31;269519;0.114959877;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4081;"unknown-2-8";"unknown_4_14a_MQ512";"unknown_4_14a_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-14a P\ - NEW";FALSE;FALSE;"392 PCB Interference; 372 [M-Cl2]+; 442 M+";NA;NA;"C12H2Cl8O";"chlorinated";1603.93;1.241;446;5090.3;374;NA;0.31;234538;0.070011352;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4087;"unknown-2-8";"unknown_4_14a_MQ429";"unknown_4_14a_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-14a P\ - NEW";FALSE;FALSE;"392 PCB Interference; 372 [M-Cl2]+; 442 M+";NA;NA;"C12H2Cl8O";"chlorinated";1607.42;1.267;446;30082;374;NA;0.31;269519;0.36004404;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3801;"unknown-2-8";"unknown_4_14a_MQ447";"unknown_4_14a_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-14a P\ - NEW";FALSE;FALSE;"392 PCB Interference; 372 [M-Cl2]+; 442 M+";NA;NA;"C12H2Cl8O";"chlorinated";1607.42;1.247;446;28142;464;NA;0.52;368079;0.147031563;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4999;"unknown-2-8";"unknown_4_14a_MQ425";"unknown_4_14a_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U \4-14a P\ - NEW";FALSE;FALSE;"392 PCB Interference; 372 [M-Cl2]+; 442 M+";NA;NA;"C12H2Cl8O";"chlorinated";1610.92;1.267;446;7651.4;464;NA;0.5;136167;0.112382589;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3834;"unknown-2-9";"unknown_4_14_MQ447";"unknown_4_14_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-14 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-14 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1614.42;1.287;446;25750;374;NA;0.52;368079;0.134534246;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4127;"unknown-2-9";"unknown_4_14_MQ512";"unknown_4_14_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-14 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-14 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1614.42;1.274;446;4340;374;NA;0.31;234538;0.05969182;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4153;"unknown-2-9";"unknown_4_14_MQ429";"unknown_4_14_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-14 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-14 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1617.92;1.3;446;30186;374;NA;0.31;269519;0.361288791;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";5049;"unknown-2-9";"unknown_4_14_MQ425";"unknown_4_14_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-14 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-14 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1621.42;1.3;446;6782.5;464;NA;0.5;136167;0.099620319;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3861;"unknown-2-10";"unknown_4_15_MQ447";"unknown_4_15_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-15 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-15 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1621.42;1.28;446;3544.4;374;NA;0.52;368079;0.018518182;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4150;"unknown-2-10";"unknown_4_15_MQ512";"unknown_4_15_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-15 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-15 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1621.42;1.254;446;1209.7;117;NA;0.31;234538;0.016638063;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4218;"unknown-2-10";"unknown_4_15_MQ429";"unknown_4_15_MQ447";FALSE;"unknown";"Unknown-2";NA;"unknown-4-15 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-15 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1628.41;1.313;446;7135.5;374;NA;0.31;269519;0.08540304;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3916;"unknown-2-11";"unknown_4_16_MQ447";"unknown_4_16_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-16 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-16 P";TRUE;TRUE;"430 PCB Interference; 372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1635.41;1.366;446;52681;374;NA;0.52;368079;0.275238781;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";5130;"unknown-2-11";"unknown_4_16_MQ425";"unknown_4_16_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-16 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-16 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1638.91;1.373;446;10438;374;NA;0.5;136167;0.153311742;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4276;"unknown-2-11";"unknown_4_16_MQ429";"unknown_4_16_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-16 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-16 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1638.91;1.366;446;79245;374;NA;0.31;269519;0.948463864;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4207;"unknown-2-11";"unknown_4_16_MQ512";"unknown_4_16_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-16 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-16 P";TRUE;TRUE;"372 [M-Cl2]+; 442 M+";"polychlorinated diphenyl ether 8Cl";NA;"C12H2Cl8O";"chlorinated";1638.91;1.327;446;11089;374;NA;0.31;234538;0.152516725;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";4208;"unknown-2-12";"unknown_17_SWAtlantic_MQ447";"unknown_17_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U SWA 17";FALSE;FALSE;"406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1715.86;1.36;480;725.18;410;NA;0.31;269519;0.003788798;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4737;"unknown-2-12";"unknown_17_SWAtlantic_MQ429";"unknown_17_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-2";NA;NA;"SIMILAR TO U SWA 53 /  U 4-17 P (PCDE or OH-PCB)  / U 50 P";"U SWA 17";FALSE;FALSE;"406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1719.36;1.346;480;902.29;205;NA;0.52;368079;0.010799287;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";5462;"unknown-2-13";"unknown_4_17_MQ425";"unknown_4_17_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-17 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-17 P";TRUE;TRUE;"428 PCB Interference; 406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1729.85;1.36;480;2443.1;408;NA;0.5;136167;0.035883878;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4791;"unknown-2-13";"unknown_4_17_MQ429";"unknown_4_17_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-17 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-17 P";TRUE;TRUE;"428 PCB Interference; 406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1729.85;1.393;480;16849;410;NA;0.31;269519;0.201661526;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";4263;"unknown-2-13";"unknown_4_17_MQ447";"unknown_4_17_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-17 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-17 P";TRUE;TRUE;"406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1729.85;1.406;480;15498;410;NA;0.52;368079;0.08097133;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4436;"unknown-2-13";"unknown_4_17_MQ512";"unknown_4_17_MQ429";FALSE;"unknown";"Unknown-2";NA;"unknown-4-17 (Pacific Library). Hypothesized PCDE or OH-PCB";NA;"U 4-17 P";TRUE;TRUE;"428 PCB Interference; 406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1729.85;1.353;480;1961.7;410;NA;0.31;234538;0.026980978;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";4319;"unknown-2-14";"unknown_50_MQ447";"unknown_50_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U 50 P";FALSE;FALSE;"406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1747.34;1.313;480;1680.4;408;NA;0.52;368079;0.00877947;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4904;"unknown-2-14";"unknown_50_MQ429";"unknown_50_MQ429";FALSE;"unknown";"Unknown-2";NA;NA;NA;"U 50 P";FALSE;FALSE;"406 [M-Cl2]+; 476 M+";NA;NA;"C12HCl9O";"chlorinated";1750.84;1.333;480;2141.1;408;NA;0.31;269519;0.025626298;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";3448;"unknown-3-1";"unknown_5_2_MQ429";"unknown_5_2_MQ447";FALSE;"unknown";"Unknown-3";NA;"unknown-5-2 (Pacific Library)";NA;"U 5-2 P";TRUE;TRUE;"445 [M-Cl8]+";"unknown 13";NA;NA;NA;1484.99;1.089;449;13684;447;NA;0.31;269519;0.163780422;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3266;"unknown-3-1";"unknown_5_2_MQ447";"unknown_5_2_MQ447";FALSE;"unknown";"Unknown-3";NA;"unknown-5-2 (Pacific Library)";NA;"U 5-2 P";TRUE;TRUE;NA;"unknown 13";NA;NA;NA;1484.99;1.069;449;22203;447;NA;0.52;368079;0.11600248;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4365;"unknown-3-1";"unknown_5_2_MQ425";"unknown_5_2_MQ447";FALSE;"unknown";"Unknown-3";NA;"unknown-5-2 (Pacific Library)";NA;"U 5-2 P";TRUE;TRUE;NA;"unknown 13";NA;NA;NA;1488.49;1.102;449;15148;449;NA;0.5;136167;0.222491499;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4013;"unknown-4-1";"unknown_6_1a_MQ429";"unknown_6_1a_MQ429";FALSE;"unknown";"Unknown-4";NA;NA;"534 SIM. WITH METSULF-PCB";"U \6-1a P\ - NEW";FALSE;FALSE;NA;NA;NA;NA;NA;1593.43;1.399;370;43494;370;NA;0.31;269519;0.520568961;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3739;"unknown-4-1";"unknown_6_1a_MQ447";"unknown_6_1a_MQ429";FALSE;"unknown";"Unknown-4";NA;NA;"502 SIM. WITH METSULF-PCB";"U \6-1a P\ - NEW";FALSE;FALSE;NA;NA;NA;NA;NA;1593.43;1.386;370;49919;254;NA;0.52;368079;0.260808351;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4047;"unknown-4-1";"unknown_6_1a_MQ512";"unknown_6_1a_MQ429";FALSE;"unknown";"Unknown-4";NA;NA;NA;"U \6-1a P\ - NEW";FALSE;FALSE;NA;NA;NA;NA;NA;1593.43;1.379;370;2925;254;NA;0.31;234538;0.040230086;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";4928;"unknown-4-1";"unknown_6_1a_MQ425";"unknown_6_1a_MQ429";FALSE;"unknown";"Unknown-4";NA;NA;NA;"U \6-1a P\ - NEW";FALSE;FALSE;NA;NA;NA;NA;NA;1596.93;1.412;370;6257.5;370;NA;0.5;136167;0.0919092;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ429";4110;"unknown-4-2";"unknown_6_1_MQ429";"unknown_6_1_MQ447";FALSE;"unknown";"Unknown-4";NA;"unknown-6-1 (Pacific Library)";"485 sim. 3-[2,4-Dichlorophenyl]-1-hydroxy-9,10-anthracenedione";"U 6-1 P";TRUE;FALSE;NA;NA;NA;NA;NA;1610.92;1.505;370;10112;370;NA;0.31;269519;0.121028035;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";3820;"unknown-4-2";"unknown_6_1_MQ447";"unknown_6_1_MQ447";FALSE;"unknown";"Unknown-4";NA;"unknown-6-1 (Pacific Library)";NA;"U 6-1 P";TRUE;FALSE;NA;NA;NA;NA;NA;1610.92;1.492;370;12188;370;NA;0.52;368079;0.063677802;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ447";4479;"unknown-5-1";"unknown_22_SWAtlantic_MQ447";"unknown_22_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O";"U SWA 22";FALSE;FALSE;NA;NA;NA;NA;NA;1799.81;1.531;448;156116;448;NA;0.52;368079;0.81564848;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ512";4583;"unknown-5-1";"unknown_22_SWAtlantic_MQ512";"unknown_22_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O / Chloro biphenyl with nitrogen";"U SWA 22";FALSE;FALSE;NA;NA;NA;NA;NA;1799.81;1.531;448;27464;448;NA;0.31;234538;0.377736437;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
"MQ425";5697;"unknown-5-1";"unknown_22_SWAtlantic_MQ425";"unknown_22_SWAtlantic_MQ447";FALSE;"unknown";"Unknown-5";NA;NA;"C12H2Cl8O/ same family as U SWA 25";"U SWA 22";FALSE;FALSE;NA;NA;NA;NA;NA;1803.31;1.558;448;33599;448;NA;0.5;136167;0.493496956;"South Atlantic Dolphin Blubber";"GCxGC-TOF, EI, 70 eV"
